Timestamp,Region,RawOCRResult
2025-04-21 14:26:15,Temperature,"[([[0, np.int32(10)], [np.int32(112), np.int32(10)], [np.int32(112), np.int32(60)], [0, np.int32(60)]], '16.80', np.float64(0.7058552182571985))]"
2025-04-21 14:26:16,WeatherDesc,"[([[np.int32(80), np.int32(20)], [np.int32(204), np.int32(20)], [np.int32(204), np.int32(50)], [np.int32(80), np.int32(50)]], 'NE1.8 m/s', np.float64(0.4104056818836959)), ([[np.int32(314), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(46)], [np.int32(314), np.int32(46)]], 'Normal', np.float64(0.9324766523522827))]"
2025-04-21 14:26:18,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8784006956071094))]"
2025-04-21 14:26:18,GameTime,"[([[0, 0], [70, 0], [70, np.int32(30)], [0, np.int32(30)]], '06:19', np.float64(0.5877795647538124))]"
2025-04-21 14:26:19,FishName,"[([[np.int32(50), np.int32(54)], [np.int32(367), np.int32(54)], [np.int32(367), np.int32(117)], [np.int32(50), np.int32(117)]], 'Common Carp', np.float64(0.9970457486517689))]"
2025-04-21 14:26:20,FishWeight,"[([[np.int32(172), np.int32(26)], [np.int32(356), np.int32(26)], [np.int32(356), np.int32(98)], [np.int32(172), np.int32(98)]], '2.77kg', np.float64(0.8899418144553023))]"
2025-04-21 14:26:21,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999963045120239)), ([[np.int32(35), np.int32(29)], [np.int32(323), np.int32(29)], [np.int32(323), np.int32(65)], [np.int32(35), np.int32(65)]], 'Blackcurrant 20 Pop-Up', np.float64(0.6924458221667104)), ([[np.int32(34), np.int32(55)], [np.int32(357), np.int32(55)], [np.int32(357), np.int32(93)], [np.int32(34), np.int32(93)]], 'Blackcurrant Flavor Purple', np.float64(0.9867589400644864))]"
2025-04-21 14:40:48,Temperature,"[([[0, np.int32(9)], [np.int32(77), np.int32(9)], [np.int32(77), np.int32(60)], [0, np.int32(60)]], '230', np.float64(0.8249840018988431))]"
2025-04-21 14:40:49,WeatherDesc,"[([[np.int32(37), np.int32(13)], [np.int32(199), np.int32(13)], [np.int32(199), np.int32(55)], [np.int32(37), np.int32(55)]], '2SE1.3 m/s', np.float64(0.5177001798912935)), ([[np.int32(315), np.int32(19)], [np.int32(400), np.int32(19)], [np.int32(400), np.int32(48)], [np.int32(315), np.int32(48)]], 'Noral', np.float64(0.6983585332840824))]"
2025-04-21 14:40:51,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8521870583631855))]"
2025-04-21 14:40:51,GameTime,"[([[0, 0], [70, 0], [70, np.int32(30)], [0, np.int32(30)]], '06:19', np.float64(0.5877795647538124))]"
2025-04-21 14:40:52,FishName,"[([[np.int32(50), np.int32(54)], [np.int32(367), np.int32(54)], [np.int32(367), np.int32(117)], [np.int32(50), np.int32(117)]], 'Common Carp', np.float64(0.9970457486517689))]"
2025-04-21 14:40:53,FishWeight,"[([[np.int32(172), np.int32(26)], [np.int32(356), np.int32(26)], [np.int32(356), np.int32(98)], [np.int32(172), np.int32(98)]], '2.77kg', np.float64(0.9143863417883733))]"
2025-04-21 14:40:54,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.999996542930603)), ([[np.int32(35), np.int32(29)], [np.int32(323), np.int32(29)], [np.int32(323), np.int32(65)], [np.int32(35), np.int32(65)]], 'Blackcurrant 20 Pop-Up', np.float64(0.6979831745931622)), ([[np.int32(34), np.int32(55)], [np.int32(357), np.int32(55)], [np.int32(357), np.int32(93)], [np.int32(34), np.int32(93)]], 'Blackcurrant Flavor Purple', np.float64(0.9863084101420373))]"
2025-04-21 14:43:48,Temperature,"[([[0, np.int32(10)], [np.int32(76), np.int32(10)], [np.int32(76), np.int32(60)], [0, np.int32(60)]], '230', np.float64(0.870780244060484))]"
2025-04-21 14:43:49,WeatherDesc,"[([[np.int32(78), np.int32(20)], [np.int32(198), np.int32(20)], [np.int32(198), np.int32(50)], [np.int32(78), np.int32(50)]], 'SE 1.8 mls', np.float64(0.928259639680401)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(46)], [np.int32(316), np.int32(46)]], 'Normal', np.float64(0.9980018685671155))]"
2025-04-21 14:43:51,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8784006956071094))]"
2025-04-21 14:43:51,GameTime,"[([[np.int32(2), 0], [70, 0], [70, np.int32(30)], [np.int32(2), np.int32(30)]], '18.09', np.float64(0.8785019802376524))]"
2025-04-21 14:43:52,FishName,"[([[np.int32(51), np.int32(54)], [np.int32(289), np.int32(54)], [np.int32(289), np.int32(117)], [np.int32(51), np.int32(117)]], 'Grass Carp', np.float64(0.9448616820877169))]"
2025-04-21 14:43:53,FishWeight,"[([[np.int32(143), np.int32(26)], [np.int32(356), np.int32(26)], [np.int32(356), np.int32(98)], [np.int32(143), np.int32(98)]], '4.501kg', np.float64(0.9582592271132562))]"
2025-04-21 14:43:54,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999963045120239)), ([[np.int32(35), np.int32(29)], [np.int32(323), np.int32(29)], [np.int32(323), np.int32(65)], [np.int32(35), np.int32(65)]], 'Blackcurrant 20 Pop-Up', np.float64(0.6630612371894594)), ([[np.int32(34), np.int32(55)], [np.int32(357), np.int32(55)], [np.int32(357), np.int32(93)], [np.int32(34), np.int32(93)]], 'Blackcurrant Flavor Purple', np.float64(0.9782875911639158))]"
2025-04-21 14:52:20,Temperature,"[([[0, np.int32(10)], [np.int32(112), np.int32(10)], [np.int32(112), np.int32(60)], [0, np.int32(60)]], '19.58', np.float64(0.5895305761592439))]"
2025-04-21 14:52:20,WeatherDesc,"[([[np.int32(78), np.int32(20)], [np.int32(198), np.int32(20)], [np.int32(198), np.int32(50)], [np.int32(78), np.int32(50)]], 'SE 3.3 mls', np.float64(0.8114715492697958)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(46)], [np.int32(316), np.int32(46)]], 'Normal', np.float64(0.7828975868945274))]"
2025-04-21 14:52:22,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8784006956071094))]"
2025-04-21 14:52:23,GameTime,"[([[np.int32(2), 0], [np.int32(68), 0], [np.int32(68), np.int32(30)], [np.int32(2), np.int32(30)]], '21.21', np.float64(0.670861692932887))]"
2025-04-21 14:52:24,FishName,"[([[np.int32(52), np.int32(56)], [np.int32(190), np.int32(56)], [np.int32(190), np.int32(106)], [np.int32(52), np.int32(106)]], 'Tench', np.float64(0.9938136709685124))]"
2025-04-21 14:52:24,FishWeight,"[([[np.int32(213), np.int32(31)], [np.int32(351), np.int32(31)], [np.int32(351), np.int32(95)], [np.int32(213), np.int32(95)]], '766g', np.float64(0.9977548122406006))]"
2025-04-21 14:52:25,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999962449073792)), ([[np.int32(35), np.int32(29)], [np.int32(323), np.int32(29)], [np.int32(323), np.int32(65)], [np.int32(35), np.int32(65)]], 'Blackcurrant 20 Pop-Up', np.float64(0.7131645305252715)), ([[np.int32(34), np.int32(55)], [np.int32(357), np.int32(55)], [np.int32(357), np.int32(93)], [np.int32(34), np.int32(93)]], 'Blackcurrant Flavor Purple', np.float64(0.987066746829453))]"
2025-04-21 14:57:08,Temperature,"[([[0, np.int32(10)], [np.int32(78), np.int32(10)], [np.int32(78), np.int32(58)], [0, np.int32(58)]], '17', np.float64(0.9999973026027609))]"
2025-04-21 14:57:09,WeatherDesc,"[([[np.int32(39), np.int32(11)], [np.int32(199), np.int32(11)], [np.int32(199), np.int32(55)], [np.int32(39), np.int32(55)]], '2 SE 3.3mls', np.float64(0.5315619613852327)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(46)], [np.int32(316), np.int32(46)]], 'Nommal', np.float64(0.5859780327430245))]"
2025-04-21 14:57:11,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8784006956071094))]"
2025-04-21 14:57:12,GameTime,"[([[np.int32(2), 0], [np.int32(70), 0], [np.int32(70), np.int32(30)], [np.int32(2), np.int32(30)]], '22.57', np.float64(0.6277965492917184))]"
2025-04-21 14:57:13,FishName,"[([[np.int32(50), np.int32(54)], [np.int32(367), np.int32(54)], [np.int32(367), np.int32(117)], [np.int32(50), np.int32(117)]], 'Common Carp', np.float64(0.9970457486517689))]"
2025-04-21 14:57:13,FishWeight,"[([[np.int32(146), np.int32(26)], [np.int32(356), np.int32(26)], [np.int32(356), np.int32(98)], [np.int32(146), np.int32(98)]], '4.904kg', np.float64(0.9993300218874617))]"
2025-04-21 14:57:14,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999962449073792)), ([[np.int32(35), np.int32(29)], [np.int32(323), np.int32(29)], [np.int32(323), np.int32(65)], [np.int32(35), np.int32(65)]], 'Blackcurrant 20 Pop-Up', np.float64(0.7131645305252715)), ([[np.int32(34), np.int32(55)], [np.int32(357), np.int32(55)], [np.int32(357), np.int32(93)], [np.int32(34), np.int32(93)]], 'Blackcurrant Flavor Purple', np.float64(0.987066746829453))]"
2025-04-21 14:59:05,Temperature,"[([[0, np.int32(10)], [np.int32(114), np.int32(10)], [np.int32(114), np.int32(60)], [0, np.int32(60)]], '15.80', np.float64(0.37511921116707797))]"
2025-04-21 14:59:06,WeatherDesc,"[([[np.int32(39), np.int32(13)], [np.int32(201), np.int32(13)], [np.int32(201), np.int32(55)], [np.int32(39), np.int32(55)]], '2 SE 33 mls', np.float64(0.4931479766115347)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(46)], [np.int32(316), np.int32(46)]], 'Nommal', np.float64(0.6100477604404434))]"
2025-04-21 14:59:08,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8784006956071094))]"
2025-04-21 14:59:08,GameTime,"[([[0, 0], [np.int32(70), 0], [np.int32(70), np.int32(30)], [0, np.int32(30)]], '00.05', np.float64(0.9981940228386512))]"
2025-04-21 14:59:09,FishName,"[([[np.int32(50), np.int32(54)], [np.int32(367), np.int32(54)], [np.int32(367), np.int32(117)], [np.int32(50), np.int32(117)]], 'Common Carp', np.float64(0.9970457486517689))]"
2025-04-21 14:59:10,FishWeight,"[([[np.int32(146), np.int32(26)], [np.int32(356), np.int32(26)], [np.int32(356), np.int32(98)], [np.int32(146), np.int32(98)]], '5.982kg', np.float64(0.9999961251062139))]"
2025-04-21 14:59:11,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999964237213135)), ([[np.int32(35), np.int32(29)], [np.int32(323), np.int32(29)], [np.int32(323), np.int32(65)], [np.int32(35), np.int32(65)]], 'Blackcurrant 20 Pop-Up', np.float64(0.6812143641682256)), ([[np.int32(34), np.int32(55)], [np.int32(357), np.int32(55)], [np.int32(357), np.int32(93)], [np.int32(34), np.int32(93)]], 'Blackcurrant Flavor Purple', np.float64(0.9870720175364994))]"
2025-04-21 15:02:51,Temperature,"[([[0, np.int32(9)], [np.int32(114), np.int32(9)], [np.int32(114), np.int32(61)], [0, np.int32(61)]], '13.10', np.float64(0.866756679129116))]"
2025-04-21 15:02:52,WeatherDesc,"[([[np.int32(39), np.int32(13)], [np.int32(201), np.int32(13)], [np.int32(201), np.int32(55)], [np.int32(39), np.int32(55)]], '2 SE 33 mls', np.float64(0.48262329224383116)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(46)], [np.int32(316), np.int32(46)]], 'Nommal', np.float64(0.6376282805537562))]"
2025-04-21 15:02:54,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8784006956071094))]"
2025-04-21 15:02:54,GameTime,"[([[0, np.int32(2)], [np.int32(70), np.int32(2)], [np.int32(70), np.int32(30)], [0, np.int32(30)]], '01.22', np.float64(0.9681659290453972))]"
2025-04-21 15:02:55,FishName,"[([[np.int32(52), np.int32(56)], [np.int32(190), np.int32(56)], [np.int32(190), np.int32(106)], [np.int32(52), np.int32(106)]], 'Tench', np.float64(0.9938136709685124))]"
2025-04-21 15:02:56,FishWeight,"[([[np.int32(144), np.int32(26)], [np.int32(356), np.int32(26)], [np.int32(356), np.int32(98)], [np.int32(144), np.int32(98)]], '2477kg', np.float64(0.7393423562319541))]"
2025-04-21 15:02:57,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.999996542930603)), ([[np.int32(35), np.int32(29)], [np.int32(323), np.int32(29)], [np.int32(323), np.int32(65)], [np.int32(35), np.int32(65)]], 'Blackcurrant 20 Pop-Up', np.float64(0.71053784468779)), ([[np.int32(34), np.int32(55)], [np.int32(357), np.int32(55)], [np.int32(357), np.int32(93)], [np.int32(34), np.int32(93)]], 'Blackcurrant Flavor Purple', np.float64(0.9893761489733568))]"
2025-04-21 15:11:28,Temperature,"[([[0, np.int32(12)], [np.int32(94), np.int32(12)], [np.int32(94), np.int32(60)], [0, np.int32(60)]], ""12.1'"", np.float64(0.38104675550992256))]"
2025-04-21 15:11:29,WeatherDesc,"[([[np.int32(41), np.int32(15)], [np.int32(199), np.int32(15)], [np.int32(199), np.int32(55)], [np.int32(41), np.int32(55)]], '23 SE 3.3mls', np.float64(0.5298696066194021)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(46)], [np.int32(316), np.int32(46)]], 'Normal', np.float64(0.9990899802313518))]"
2025-04-21 15:11:31,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8784006956071094))]"
2025-04-21 15:11:31,GameTime,"[([[0, 0], [70, 0], [70, np.int32(30)], [0, np.int32(30)]], '04.26', np.float64(0.9712180738789691))]"
2025-04-21 15:11:32,FishName,"[([[np.int32(52), np.int32(56)], [np.int32(190), np.int32(56)], [np.int32(190), np.int32(106)], [np.int32(52), np.int32(106)]], 'Tench', np.float64(0.9938136709685124))]"
2025-04-21 15:11:33,FishWeight,"[([[np.int32(148), np.int32(26)], [np.int32(356), np.int32(26)], [np.int32(356), np.int32(98)], [np.int32(148), np.int32(98)]], '1.647kg', np.float64(0.8843899279306175))]"
2025-04-21 15:11:34,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999962449073792)), ([[np.int32(35), np.int32(29)], [np.int32(323), np.int32(29)], [np.int32(323), np.int32(65)], [np.int32(35), np.int32(65)]], 'Blackcurrant 20 Pop-Up', np.float64(0.7131645305252715)), ([[np.int32(34), np.int32(55)], [np.int32(357), np.int32(55)], [np.int32(357), np.int32(93)], [np.int32(34), np.int32(93)]], 'Blackcurrant Flavor Purple', np.float64(0.987066746829453))]"
2025-04-21 15:13:52,Temperature,"[([[0, np.int32(9)], [np.int32(112), np.int32(9)], [np.int32(112), np.int32(61)], [0, np.int32(61)]], '12.70', np.float64(0.6862325617539456))]"
2025-04-21 15:13:52,WeatherDesc,"[([[np.int32(78), np.int32(20)], [np.int32(198), np.int32(20)], [np.int32(198), np.int32(50)], [np.int32(78), np.int32(50)]], 'SE 3.3 mls', np.float64(0.9257082326143636)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(46)], [np.int32(316), np.int32(46)]], 'Normal', np.float64(0.9936777472150747))]"
2025-04-21 15:13:54,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8784006956071094))]"
2025-04-21 15:13:55,GameTime,"[([[0, 0], [70, 0], [70, np.int32(30)], [0, np.int32(30)]], '05.59', np.float64(0.5209994245615623))]"
2025-04-21 15:13:55,FishName,"[([[np.int32(52), np.int32(56)], [np.int32(190), np.int32(56)], [np.int32(190), np.int32(106)], [np.int32(52), np.int32(106)]], 'Tench', np.float64(0.9938136709685124))]"
2025-04-21 15:13:56,FishWeight,"[([[np.int32(208), np.int32(22)], [np.int32(357), np.int32(22)], [np.int32(357), np.int32(100)], [np.int32(208), np.int32(100)]], '752g', np.float64(0.9921120405197144))]"
2025-04-21 15:13:57,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999963641166687)), ([[np.int32(34), np.int32(26)], [np.int32(297), np.int32(26)], [np.int32(297), np.int32(65)], [np.int32(34), np.int32(65)]], 'Esterberry 16 Pop-Up', np.float64(0.7348956840722424)), ([[np.int32(35), np.int32(57)], [np.int32(357), np.int32(57)], [np.int32(357), np.int32(93)], [np.int32(35), np.int32(93)]], 'Blackcurrant Flavor Purple', np.float64(0.7133271307689593))]"
2025-04-21 15:15:46,Temperature,"[([[0, np.int32(12)], [np.int32(90), np.int32(12)], [np.int32(90), np.int32(60)], [0, np.int32(60)]], '13.1', np.float64(0.9810185183836742))]"
2025-04-21 15:15:47,WeatherDesc,[]
2025-04-21 15:18:07,Temperature,"[([[0, np.int32(10)], [np.int32(114), np.int32(10)], [np.int32(114), np.int32(60)], [0, np.int32(60)]], '13.80', np.float64(0.4871619971386902))]"
2025-04-21 15:18:08,WeatherDesc,"[([[np.int32(78), np.int32(18)], [np.int32(198), np.int32(18)], [np.int32(198), np.int32(46)], [np.int32(78), np.int32(46)]], 'SE 3.3 mls', np.float64(0.5673835749836451)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(48)], [np.int32(316), np.int32(48)]], 'Normal', np.float64(0.9990477771173641))]"
2025-04-21 15:18:10,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8784006956071094))]"
2025-04-21 15:18:11,GameTime,"[([[0, 0], [70, 0], [70, np.int32(30)], [0, np.int32(30)]], '07.54', np.float64(0.6307390523745454))]"
2025-04-21 15:18:11,FishName,"[([[np.int32(51), np.int32(54)], [np.int32(289), np.int32(54)], [np.int32(289), np.int32(117)], [np.int32(51), np.int32(117)]], 'Grass Carp', np.float64(0.9448616820877169))]"
2025-04-21 15:18:12,FishWeight,"[([[np.int32(144), np.int32(26)], [np.int32(356), np.int32(26)], [np.int32(356), np.int32(98)], [np.int32(144), np.int32(98)]], '2.056kg', np.float64(0.9841372185932707))]"
2025-04-21 15:18:13,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999961256980896)), ([[np.int32(34), np.int32(26)], [np.int32(297), np.int32(26)], [np.int32(297), np.int32(65)], [np.int32(34), np.int32(65)]], 'Esterberry 16 Pop-Up', np.float64(0.9814274145799233)), ([[np.int32(35), np.int32(57)], [np.int32(357), np.int32(57)], [np.int32(357), np.int32(93)], [np.int32(35), np.int32(93)]], 'Blackcurrant Flavor Purple', np.float64(0.7105926641792951))]"
2025-04-21 15:21:42,Temperature,"[([[0, np.int32(9)], [np.int32(112), np.int32(9)], [np.int32(112), np.int32(61)], [0, np.int32(61)]], '14.70', np.float64(0.6859244598199722))]"
2025-04-21 15:21:43,WeatherDesc,"[([[np.int32(78), np.int32(18)], [np.int32(198), np.int32(18)], [np.int32(198), np.int32(50)], [np.int32(78), np.int32(50)]], 'SE 33 mls', np.float64(0.5255512637210671)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(46)], [np.int32(316), np.int32(46)]], 'Normal', np.float64(0.9970342665787758))]"
2025-04-21 15:21:45,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8889961551784044))]"
2025-04-21 15:21:46,GameTime,"[([[0, 0], [70, 0], [70, np.int32(30)], [0, np.int32(30)]], '08.50', np.float64(0.9972631051537532))]"
2025-04-21 15:21:47,FishName,"[([[np.int32(51), np.int32(54)], [np.int32(289), np.int32(54)], [np.int32(289), np.int32(117)], [np.int32(51), np.int32(117)]], 'Grass Carp', np.float64(0.9448616820877169))]"
2025-04-21 15:21:47,FishWeight,"[([[np.int32(144), np.int32(26)], [np.int32(356), np.int32(26)], [np.int32(356), np.int32(98)], [np.int32(144), np.int32(98)]], '8.953kg', np.float64(0.9828883932125834))]"
2025-04-21 15:21:48,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999963641166687)), ([[np.int32(34), np.int32(26)], [np.int32(297), np.int32(26)], [np.int32(297), np.int32(65)], [np.int32(34), np.int32(65)]], 'Esterberry 16 Pop-Up', np.float64(0.9809325572049239)), ([[np.int32(35), np.int32(57)], [np.int32(357), np.int32(57)], [np.int32(357), np.int32(93)], [np.int32(35), np.int32(93)]], 'Blackcurrant Flavor Purple', np.float64(0.6909300703119816))]"
2025-04-21 15:23:13,Temperature,"[([[0, np.int32(10)], [np.int32(114), np.int32(10)], [np.int32(114), np.int32(60)], [0, np.int32(60)]], '15.18', np.float64(0.5829090148376259))]"
2025-04-21 15:23:14,WeatherDesc,"[([[np.int32(41), np.int32(13)], [np.int32(199), np.int32(13)], [np.int32(199), np.int32(53)], [np.int32(41), np.int32(53)]], '23 SE 3.3m/s', np.float64(0.41833706425140615)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(46)], [np.int32(316), np.int32(46)]], 'Normal', np.float64(0.975442078932611))]"
2025-04-21 15:23:16,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8784006956071094))]"
2025-04-21 15:23:16,GameTime,"[([[0, 0], [70, 0], [70, np.int32(30)], [0, np.int32(30)]], '09.46', np.float64(0.8662082418036928))]"
2025-04-21 15:23:17,FishName,"[([[np.int32(50), np.int32(54)], [np.int32(367), np.int32(54)], [np.int32(367), np.int32(117)], [np.int32(50), np.int32(117)]], 'Common Carp', np.float64(0.9970457486517689))]"
2025-04-21 15:23:18,FishWeight,"[([[np.int32(143), np.int32(26)], [np.int32(356), np.int32(26)], [np.int32(356), np.int32(98)], [np.int32(143), np.int32(98)]], '2879kg', np.float64(0.9999976153169163))]"
2025-04-21 15:23:19,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999961256980896)), ([[np.int32(34), np.int32(26)], [np.int32(297), np.int32(26)], [np.int32(297), np.int32(65)], [np.int32(34), np.int32(65)]], 'Esterberry 16 Pop-Up', np.float64(0.9834889264710768)), ([[np.int32(35), np.int32(57)], [np.int32(357), np.int32(57)], [np.int32(357), np.int32(93)], [np.int32(35), np.int32(93)]], 'Blackcurrant Flavor Purple', np.float64(0.6472287795232842))]"
2025-04-21 15:26:07,Temperature,"[([[0, np.int32(9)], [np.int32(112), np.int32(9)], [np.int32(112), np.int32(61)], [0, np.int32(61)]], '16.49', np.float64(0.6713062391370247))]"
2025-04-21 15:26:07,WeatherDesc,"[([[np.int32(41), np.int32(13)], [np.int32(199), np.int32(13)], [np.int32(199), np.int32(55)], [np.int32(41), np.int32(55)]], '2 SE 33m/s', np.float64(0.6426485502403294)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(46)], [np.int32(316), np.int32(46)]], 'Normal', np.float64(0.7245881055097535))]"
2025-04-21 15:26:09,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8784006956071094))]"
2025-04-21 15:26:10,GameTime,"[([[np.int32(2), 0], [70, 0], [70, np.int32(30)], [np.int32(2), np.int32(30)]], '10.46', np.float64(0.9704633235403942))]"
2025-04-21 15:26:11,FishName,"[([[np.int32(51), np.int32(54)], [np.int32(289), np.int32(54)], [np.int32(289), np.int32(117)], [np.int32(51), np.int32(117)]], 'Grass Carp', np.float64(0.9448616820877169))]"
2025-04-21 15:26:11,FishWeight,"[([[np.int32(146), np.int32(26)], [np.int32(356), np.int32(26)], [np.int32(356), np.int32(98)], [np.int32(146), np.int32(98)]], '4413kg', np.float64(0.6569831046881971))]"
2025-04-21 15:26:12,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999963641166687)), ([[np.int32(34), np.int32(26)], [np.int32(297), np.int32(26)], [np.int32(297), np.int32(65)], [np.int32(34), np.int32(65)]], 'Esterberry 16 Pop-Up', np.float64(0.9853074369164604)), ([[np.int32(35), np.int32(57)], [np.int32(357), np.int32(57)], [np.int32(357), np.int32(93)], [np.int32(35), np.int32(93)]], 'Blackcurrant Flavor Purple', np.float64(0.6994604220910992))]"
2025-04-21 15:27:28,Temperature,"[([[0, np.int32(10)], [np.int32(114), np.int32(10)], [np.int32(114), np.int32(60)], [0, np.int32(60)]], '17.60', np.float64(0.7289438747236114))]"
2025-04-21 15:27:29,WeatherDesc,"[([[np.int32(41), np.int32(13)], [np.int32(199), np.int32(13)], [np.int32(199), np.int32(55)], [np.int32(41), np.int32(55)]], '2 SE 33 m/s', np.float64(0.5180549206789345)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(46)], [np.int32(316), np.int32(46)]], 'Normal', np.float64(0.981578067088424))]"
2025-04-21 15:27:31,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8784006956071094))]"
2025-04-21 15:27:31,GameTime,"[([[np.int32(2), 0], [70, 0], [70, np.int32(30)], [np.int32(2), np.int32(30)]], '11.35', np.float64(0.8985737761796226))]"
2025-04-21 15:27:32,FishName,"[([[np.int32(50), np.int32(54)], [np.int32(367), np.int32(54)], [np.int32(367), np.int32(117)], [np.int32(50), np.int32(117)]], 'Common Carp', np.float64(0.9970457486517689))]"
